state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Louisiana,22099,St. Martin Parish,16872,8266,25749,8606,0.655248748,0.321022176,0.334226572
Louisiana,22101,St. Mary Parish,14353,8050,22871,6303,0.62756329,0.351974116,0.275589174
Louisiana,22103,St. Tammany Parish,90914,27716,124389,63198,0.730884564,0.22281713,0.508067434
Louisiana,22105,Tangipahoa Parish,33933,16869,52381,17064,0.647811229,0.322044253,0.325766976
Louisiana,22107,Tensas Parish,1180,1329,2543,-149,0.464018875,0.522611089,-0.058592214
Louisiana,22109,Terrebonne Parish,31900,10664,43893,21236,0.726767366,0.242954457,0.483812909
Louisiana,22111,Union Parish,7972,2691,10894,5281,0.731778961,0.247016706,0.484762255
Louisiana,22113,Vermilion Parish,19807,4745,25253,15062,0.784342454,0.187898468,0.596443986
Louisiana,22115,Vernon Parish,13471,2665,16633,10806,0.80989599,0.160223652,0.649672338
Louisiana,22117,Washington Parish,12552,5690,18622,6862,0.674041456,0.305552572,0.368488884
Louisiana,22119,Webster Parish,11538,6259,18140,5279,0.636052922,0.345038589,0.291014333
Louisiana,22121,West Baton Rouge Parish,6926,5382,12710,1544,0.544925256,0.423446105,0.121479151
Louisiana,22123,West Carroll Parish,3970,715,4759,3255,0.834208867,0.150241647,0.68396722
Louisiana,22125,West Feliciana Parish,3390,2247,5798,1143,0.584684374,0.38754743,0.197136944
Louisiana,22127,Winn Parish,4605,1643,6368,2962,0.723146985,0.258008794,0.465138191
Massachusetts,25001,Barnstable County,53842,71632,132667,-17790,0.405843201,0.539938342,-0.134095141
Massachusetts,25003,Berkshire County,16799,43540,64507,-26741,0.26042135,0.674965508,-0.414544158
Massachusetts,25005,Bristol County,104775,127619,246068,-22844,0.425796934,0.518633061,-0.092836127
Massachusetts,25007,Dukes County,2474,8338,11434,-5864,0.216372223,0.729228616,-0.512856393
Massachusetts,25009,Essex County,135405,220027,376140,-84622,0.359985644,0.584960387,-0.224974743
Massachusetts,25011,Franklin County,10327,24369,37987,-14042,0.271856161,0.641508937,-0.369652776
Massachusetts,25013,Hampden County,78230,110313,200220,-32083,0.390720208,0.550958945,-0.160238737
Massachusetts,25015,Hampshire County,22089,54572,82329,-32483,0.268301571,0.662852701,-0.39455113
Massachusetts,25017,Middlesex County,216163,508919,767337,-292756,0.281705431,0.6632275,-0.381522069
Massachusetts,25019,Nantucket County,1892,4144,6404,-2252,0.29544035,0.647095565,-0.351655215
Massachusetts,25021,Norfolk County,119171,219129,357781,-99958,0.333083646,0.612466844,-0.279383198
Massachusetts,25023,Plymouth County,114722,133828,264168,-19106,0.434276672,0.506601859,-0.072325187
Massachusetts,25025,Suffolk County,50042,241212,303517,-191170,0.164873796,0.794723195,-0.629849399
Massachusetts,25027,Worcester County,157138,197126,380972,-39988,0.412466008,0.517429102,-0.104963094
Maryland,24001,Allegany County,20025,6665,27804,13360,0.720220112,0.23971371,0.480506402
Maryland,24003,Anne Arundel County,114509,116074,242939,-1565,0.471348775,0.477790721,-0.006441946
Maryland,24005,Baltimore County,131009,189437,335017,-58428,0.391051797,0.565454887,-0.17440309
Maryland,24510,Baltimore city,22726,178562,208980,-155836,0.108747249,0.854445401,-0.745698152
Maryland,24009,Calvert County,24680,16669,43445,8011,0.568074577,0.383680516,0.184394061
Maryland,24011,Caroline County,8999,3747,13282,5252,0.677533504,0.282111128,0.395422376
Maryland,24013,Carroll County,55593,24314,84879,31279,0.65496766,0.286454836,0.368512824
Maryland,24015,Cecil County,27579,12651,42309,14928,0.651847125,0.299014394,0.352832731
Maryland,24017,Charles County,24163,46063,72480,-21900,0.333374724,0.635527042,-0.302152318
Maryland,24019,Dorchester County,7938,5695,14034,2243,0.565626336,0.4058002,0.159826136
Maryland,24021,Frederick County,56472,51891,114962,4581,0.491223187,0.451375237,0.03984795
Maryland,24023,Garrett County,10189,2252,12905,7937,0.789538938,0.174506005,0.615032933
Maryland,24025,Harford County,74261,43803,124224,30458,0.597799137,0.352613022,0.245186115
Maryland,24027,Howard County,44792,93808,146401,-49016,0.305954194,0.640760651,-0.334806457
Maryland,24029,Kent County,4598,4178,9166,420,0.501636483,0.455814968,0.045821515
Maryland,24031,Montgomery County,82985,309761,408300,-226776,0.203245163,0.758660299,-0.555415136
Maryland,24033,Prince George's County,29290,313627,351091,-284337,0.083425665,0.893292622,-0.809866957
Maryland,24035,Queen Anne's County,16211,7316,24633,8895,0.658100922,0.296999959,0.361100963
Maryland,24039,Somerset County,5056,3484,8768,1572,0.576642336,0.397354015,0.179288321
Maryland,24037,St. Mary's County,26889,15786,45169,11103,0.59529766,0.34948748,0.24581018
Maryland,24041,Talbot County,10098,7865,18731,2233,0.539106294,0.419892157,0.119214137
Maryland,24043,Washington County,38842,19193,60731,19649,0.639574517,0.316032998,0.323541519
Maryland,24045,Wicomico County,20832,16327,38722,4505,0.53798874,0.421646609,0.116342131
Maryland,24047,Worcester County,15910,8783,25571,7127,0.622189199,0.34347503,0.278714169
Maine,23001,Androscoggin County,28189,22975,55340,5214,0.509378388,0.415160824,0.094217564
Maine,23003,Aroostook County,19419,13377,34963,6042,0.555415725,0.382604468,0.172811257
Maine,23005,Cumberland County,57697,102935,171249,-45238,0.336918756,0.601083802,-0.264165046
Maine,23007,Franklin County,7900,7001,16382,899,0.482236601,0.427359297,0.054877304
Maine,23009,Hancock County,13682,16107,31983,-2425,0.427789763,0.503611294,-0.075821531
Maine,23011,Kennebec County,31753,29296,65999,2457,0.48111335,0.443885513,0.037227837
Maine,23013,Knox County,9148,12440,23021,-3292,0.397376309,0.540376178,-0.142999869
Maine,23015,Lincoln County,9727,10241,21432,-514,0.45385405,0.477836879,-0.023982829
Maine,23017,Oxford County,16214,12172,31094,4042,0.521451084,0.391458159,0.129992925
Maine,23019,Penobscot County,41601,32832,80228,8769,0.518534676,0.409233684,0.109300992
Maine,23021,Piscataquis County,5403,3098,9144,2305,0.590879265,0.3388014,0.252077865
Maine,23023,Sagadahoc County,9304,10679,21596,-1375,0.430820522,0.49448972,-0.063669198
Maine,23025,Somerset County,14998,9092,25968,5906,0.577556993,0.350123229,0.227433764
Maine,23027,Waldo County,10378,10442,22630,-64,0.458594786,0.46142289,-0.002828104
Maine,23029,Washington County,9037,6358,16559,2679,0.545745516,0.383960384,0.161785132
Maine,23031,York County,50388,55828,113962,-5440,0.442147382,0.489882592,-0.04773521
Michigan,26001,Alcona County,4201,1732,6179,2469,0.679883476,0.280304256,0.39957922
Michigan,26003,Alger County,2585,1663,4513,922,0.572789719,0.368491026,0.204298693
Michigan,26005,Allegan County,33812,17932,55153,15880,0.61305822,0.325131906,0.287926314
Michigan,26007,Alpena County,9090,4877,14688,4213,0.618872549,0.33203976,0.286832789
Michigan,26009,Antrim County,8469,4448,13572,4021,0.624005305,0.327733569,0.296271736
Michigan,26011,Arenac County,4704,2238,7457,2466,0.630816682,0.300120692,0.33069599
Michigan,26013,Baraga County,2158,1156,3486,1002,0.619047619,0.331612163,0.287435456
Michigan,26015,Barry County,19197,9109,30265,10088,0.634297043,0.300974723,0.33332232
Michigan,26017,Bay County,28327,21641,52932,6686,0.535158316,0.408845311,0.126313005
Michigan,26019,Benzie County,5539,4108,10221,1431,0.541923491,0.401917621,0.14000587
Michigan,26021,Berrien County,38646,29496,71882,9150,0.537631118,0.410339167,0.127291951
Michigan,26023,Branch County,11025,4740,16490,6285,0.668587022,0.287446938,0.381140084
Michigan,26025,Calhoun County,31489,24154,58786,7335,0.535654748,0.410880142,0.124774606
Michigan,26027,Cass County,14241,7270,23272,6971,0.611937092,0.312392575,0.299544517
Michigan,26029,Charlevoix County,8674,5137,14567,3537,0.595455482,0.352646393,0.242809089
Michigan,26031,Cheboygan County,8680,4302,13647,4378,0.636037224,0.315234117,0.320803107
Michigan,26033,Chippewa County,9120,5378,15434,3742,0.590903201,0.348451471,0.24245173
Michigan,26035,Clare County,8507,4250,13385,4257,0.635562196,0.317519612,0.318042584
Michigan,26037,Clinton County,21635,16490,40564,5145,0.533354699,0.406518095,0.126836604
Michigan,26039,Crawford County,4354,2110,6833,2244,0.637201815,0.308795551,0.328406264
Michigan,26041,Delta County,11112,6431,18467,4681,0.601721991,0.348242812,0.253479179
Michigan,26043,Dickinson County,8580,3923,13140,4657,0.652968037,0.298554033,0.354414004
Michigan,26045,Eaton County,27608,24534,55686,3074,0.495779909,0.440577524,0.055202385
Michigan,26047,Emmet County,10616,6972,18774,3644,0.565462874,0.371364653,0.194098221
Michigan,26049,Genesee County,84174,102744,196135,-18570,0.429163586,0.523843271,-0.094679685
Michigan,26051,Gladwin County,8124,3794,12472,4330,0.651379089,0.304201411,0.347177678
Michigan,26053,Gogebic County,4019,2925,7313,1094,0.54956926,0.399972651,0.149596609
Michigan,26055,Grand Traverse County,27412,20964,51460,6448,0.532685581,0.407384376,0.125301205
Michigan,26057,Gratiot County,9878,5665,16442,4213,0.600778494,0.344544459,0.256234035
Michigan,26059,Hillsdale County,14094,4799,19880,9295,0.708953722,0.24139839,0.467555332
Michigan,26061,Houghton County,8475,6018,15623,2457,0.542469436,0.385201306,0.15726813
Michigan,26063,Huron County,10629,4579,15848,6050,0.670683998,0.288932357,0.381751641
Michigan,26065,Ingham County,44354,81266,133478,-36912,0.332294461,0.608834415,-0.276539954
Michigan,26067,Ionia County,16374,8206,26364,8168,0.621074192,0.311257776,0.309816416
Michigan,26069,Iosco County,8344,4344,13349,4000,0.625065548,0.325417634,0.299647914
Michigan,26071,Iron County,3675,2004,5910,1671,0.621827411,0.339086294,0.282741117
Michigan,26073,Isabella County,12338,11404,25344,934,0.486821338,0.449968434,0.036852904
Michigan,26075,Jackson County,39793,25795,69567,13998,0.572009717,0.370793623,0.201216094
Michigan,26077,Kalamazoo County,51031,67142,125966,-16111,0.405117254,0.533016846,-0.127899592
Michigan,26079,Kalkaska County,6213,2279,8920,3934,0.696524664,0.255493274,0.44103139
Michigan,26081,Kent County,147959,138567,306270,9392,0.483099879,0.452434127,0.030665752
Michigan,26083,Keweenaw County,814,527,1429,287,0.569629111,0.368789363,0.200839748
Michigan,26085,Lake County,3159,1939,5328,1220,0.592905405,0.363926426,0.228978979
Michigan,26087,Lapeer County,30037,12734,45126,17303,0.665625139,0.282187652,0.383437487
Michigan,26089,Leelanau County,7239,6774,14757,465,0.490546859,0.45903639,0.031510469
Michigan,26091,Lenawee County,26428,16750,45895,9678,0.575836148,0.364963504,0.210872644
Michigan,26093,Livingston County,65665,34378,105577,31287,0.621963117,0.325620163,0.296342954
Michigan,26095,Luce County,1756,681,2576,1075,0.681677019,0.264363354,0.417313665
Michigan,26097,Mackinac County,3740,2085,6088,1655,0.614323259,0.342477004,0.271846255
Michigan,26099,Macomb County,224589,176238,418773,48351,0.536302484,0.420843751,0.115458733
Michigan,26101,Manistee County,6915,4979,12598,1936,0.54889665,0.395221464,0.153675186
Michigan,26103,Marquette County,14646,16042,32897,-1396,0.44520777,0.48764325,-0.04243548
Michigan,26105,Mason County,8505,5281,14658,3224,0.580229226,0.360281075,0.219948151
Michigan,26107,Mecosta County,10305,5827,17149,4478,0.600909674,0.339786576,0.261123098
Michigan,26109,Menominee County,6704,3539,10765,3165,0.622758941,0.328750581,0.29400836
Michigan,26111,Midland County,23877,15655,42379,8222,0.563415843,0.369404658,0.194011185
Michigan,26113,Missaukee County,5386,1565,7301,3821,0.737707163,0.214354198,0.523352965
Michigan,26115,Monroe County,43255,26859,74101,16396,0.583730314,0.362464744,0.22126557
Michigan,26117,Montcalm County,16907,7874,26556,9033,0.636654617,0.296505498,0.340149119
Michigan,26119,Montmorency County,3498,1286,5008,2212,0.698482428,0.256789137,0.441693291
Michigan,26121,Muskegon County,35962,36640,77114,-678,0.466348523,0.475140701,-0.008792178
Michigan,26123,Newaygo County,15174,6212,22605,8962,0.671267419,0.274806459,0.39646096
Michigan,26125,Oakland County,289127,342976,663255,-53849,0.435921327,0.517110312,-0.081188985
Michigan,26127,Oceana County,7228,3973,11903,3255,0.607241872,0.3337814,0.273460472
Michigan,26129,Ogemaw County,6827,3030,10386,3797,0.657327171,0.291738879,0.365588292
Michigan,26131,Ontonagon County,2069,1175,3420,894,0.60497076,0.343567251,0.261403509
Michigan,26133,Osceola County,7336,2705,10597,4631,0.692271398,0.255260923,0.437010475
Michigan,26135,Oscoda County,2843,1044,4062,1799,0.699901526,0.257016248,0.442885278
Michigan,26137,Otsego County,8266,3556,12529,4710,0.659749381,0.283821534,0.375927847
Michigan,26139,Ottawa County,90456,46276,145405,44180,0.622096902,0.318255906,0.303840996
Michigan,26141,Presque Isle County,4486,2400,7215,2086,0.621760222,0.332640333,0.289119889
Michigan,26143,Roscommon County,8141,4287,13036,3854,0.624501381,0.328858546,0.295642835
Michigan,26145,Saginaw County,45469,44395,94198,1074,0.482696023,0.471294507,0.011401516
Michigan,26151,Sanilac County,13446,4873,19243,8573,0.698747597,0.253234943,0.445512654
Michigan,26153,Schoolcraft County,2556,1369,4151,1187,0.61575524,0.329800048,0.285955192
Michigan,26155,Shiawassee County,19232,12547,34044,6685,0.564915991,0.368552462,0.196363529
Michigan,26147,St. Clair County,49067,24553,77994,24514,0.629112496,0.314806267,0.314306229
Michigan,26149,St. Joseph County,14886,7529,23765,7357,0.626383337,0.316810436,0.309572901
Michigan,26157,Tuscola County,17421,7493,26157,9928,0.666016745,0.286462515,0.37955423
Michigan,26159,Van Buren County,17890,13258,33213,4632,0.538644507,0.399181044,0.139463463
Michigan,26161,Washtenaw County,50335,128025,187201,-77690,0.268882111,0.683890578,-0.415008467
Michigan,26163,Wayne County,228908,517842,775450,-288934,0.295193758,0.667795474,-0.372601716
Michigan,26165,Wexford County,10000,4436,15279,5564,0.654493095,0.290333137,0.364159958
Minnesota,27001,Aitkin County,5516,3134,9185,2382,0.600544366,0.341208492,0.259335874
Minnesota,27003,Anoka County,93341,75499,184084,17842,0.507056561,0.410133417,0.096923144
Minnesota,27005,Becker County,10880,5208,17090,5672,0.636629608,0.304739614,0.331889994
Minnesota,27007,Beltrami County,10783,8688,21316,2095,0.50586414,0.40758116,0.09828298
Minnesota,27009,Benton County,12872,5640,19911,7232,0.646476822,0.283260509,0.363216313
Minnesota,27011,Big Stone County,1607,921,2729,686,0.588860388,0.337486259,0.251374129
Minnesota,27013,Blue Earth County,15667,14428,33256,1239,0.471102959,0.433846524,0.037256435
Minnesota,27015,Brown County,8708,3763,13663,4945,0.637341726,0.275415355,0.361926371
Minnesota,27017,Carlton County,8160,8460,18059,-300,0.451852262,0.468464478,-0.016612216
Minnesota,27019,Carver County,29057,21508,55102,7549,0.527331131,0.39033066,0.137000471
Minnesota,27021,Cass County,9982,4949,15885,5033,0.628391564,0.311551778,0.316839786
Minnesota,27023,Chippewa County,3764,1978,6182,1786,0.608864445,0.319961178,0.288903267
Minnesota,27025,Chisago County,18441,9279,30009,9162,0.614515645,0.309207238,0.305308407
Minnesota,27027,Clay County,13549,12974,29108,575,0.465473409,0.44571939,0.019754019
Minnesota,27029,Clearwater County,2925,1100,4225,1825,0.692307692,0.26035503,0.431952662
Minnesota,27031,Cook County,1156,1912,3360,-756,0.344047619,0.569047619,-0.225
Minnesota,27033,Cottonwood County,3679,1678,5697,2001,0.64577848,0.294540986,0.351237494
Minnesota,27035,Crow Wing County,22287,10982,35568,11305,0.626602564,0.308760684,0.31784188
Minnesota,27037,Dakota County,99624,110251,228659,-10627,0.435688077,0.482163396,-0.046475319
Minnesota,27039,Dodge County,6527,3102,10564,3425,0.617853086,0.293638773,0.324214313
Minnesota,27041,Douglas County,13966,6227,21623,7739,0.645886325,0.287980391,0.357905934
Minnesota,27043,Faribault County,4659,2153,7355,2506,0.633446635,0.292726037,0.340720598
Minnesota,27045,Fillmore County,6271,3872,10976,2399,0.571337464,0.352769679,0.218567785
Minnesota,27047,Freeborn County,8808,6041,15929,2767,0.552953732,0.379245401,0.173708331
Minnesota,27049,Goodhue County,14041,9446,25538,4595,0.549808129,0.369880179,0.17992795
Minnesota,27051,Grant County,2063,1104,3453,959,0.597451491,0.319721981,0.27772951
Minnesota,27053,Hennepin County,191768,429283,672644,-237515,0.285095831,0.638202377,-0.353106546
Minnesota,27055,Houston County,5616,4145,10515,1471,0.534094151,0.394198764,0.139895387
Minnesota,27057,Hubbard County,7269,3432,11423,3837,0.63634772,0.300446468,0.335901252
Minnesota,27059,Isanti County,13635,5656,20875,7979,0.653173653,0.270946108,0.382227545
Minnesota,27061,Itasca County,12920,9015,23650,3905,0.546300211,0.381183932,0.165116279
Minnesota,27063,Jackson County,3609,1492,5453,2117,0.661837521,0.273610856,0.388226665
Minnesota,27065,Kanabec County,5230,2327,8125,2903,0.643692308,0.2864,0.357292308
Minnesota,27067,Kandiyohi County,12785,7266,21648,5519,0.590585735,0.335643016,0.254942719
Minnesota,27069,Kittson County,1349,823,2363,526,0.570884469,0.348286077,0.222598392
Minnesota,27071,Koochiching County,3569,2306,6313,1263,0.565341359,0.365277998,0.200063361
Minnesota,27073,Lac qui Parle County,2294,1301,3835,993,0.598174707,0.339243807,0.2589309
Minnesota,27075,Lake County,2932,3077,6472,-145,0.45302843,0.475432633,-0.022404203
Minnesota,27077,Lake of the Woods County,1540,553,2230,987,0.69058296,0.247982063,0.442600897
Minnesota,27079,Le Sueur County,9182,4623,14867,4559,0.617609471,0.310957153,0.306652318
Minnesota,27081,Lincoln County,1930,860,3002,1070,0.64290473,0.286475683,0.356429047
Minnesota,27083,Lyon County,7256,3825,12129,3431,0.598235634,0.315359881,0.282875753
Minnesota,27087,Mahnomen County,991,930,2074,61,0.477820636,0.448408872,0.029411764
Minnesota,27089,Marshall County,3208,1225,4794,1983,0.669169796,0.255527743,0.413642053
Minnesota,27091,Martin County,7062,2733,10469,4329,0.674562996,0.261056452,0.413506544
Minnesota,27085,McLeod County,12155,4978,18684,7177,0.650556626,0.266431171,0.384125455
Minnesota,27093,Meeker County,8103,3192,12198,4911,0.664289228,0.261682243,0.402606985
Minnesota,27095,Mille Lacs County,8340,3709,12948,4631,0.644114921,0.286453506,0.357661415
Minnesota,27097,Morrison County,12925,3637,17534,9288,0.737139272,0.207425573,0.529713699
Minnesota,27099,Mower County,8826,7444,17587,1382,0.501847956,0.423267186,0.07858077
Minnesota,27101,Murray County,2974,1295,4642,1679,0.640672124,0.27897458,0.361697544
Minnesota,27103,Nicollet County,8436,7886,17914,550,0.470916602,0.440214357,0.030702245
Minnesota,27105,Nobles County,5299,2733,8592,2566,0.616736499,0.318086592,0.298649907
